date,btc_price,btc_return_daily,portfolio_value,portfolio_daily_return,portfolio_overall_return,return_7d_avg,return_30d_avg,sharpe_weekly,sharpe_monthly
2025-03-15,84338.44,-2.091466240067997,117.31839198100737,-1.045733120033992,17.318391981007352,,,,
2025-03-16,82574.53,1.738429513313609,118.33814075637872,0.8692147566567993,18.33814075637873,0.4971157682076401,,0.3320086727532232,
2025-03-17,84010.03,-1.5414826063030806,117.42605982818772,-0.7707413031515399,17.426059828187718,,,,
2025-03-18,82715.03,4.994146771149093,120.35827471588624,2.497073385574548,20.35827471588624,,,,
2025-03-19,86845.94,-3.019772714763641,118.54100154597094,-1.5098863573818178,18.541001545970943,,,,
2025-03-20,84223.39,-0.1598130875520515,118.44627952867808,-0.0799065437760224,18.44627952867808,,,,
2025-03-21,84088.79,-0.2951641948944646,118.27147402500144,-0.1475820974472224,18.271474025001453,,,,
2025-03-22,83840.59,2.674015056430308,119.85277253644676,1.3370075282151517,19.85277253644675,,,,
2025-03-23,86082.5,1.6445386692998036,120.83828513174166,0.8222693346499065,20.838285131741657,0.3068905638118577,,0.2272558682334407,
2025-03-24,87498.16,-0.1203339590226904,120.76558038548458,-0.0601669795113434,20.765580385484583,,,,
2025-03-25,87392.87,-0.5534776464029584,120.43137513949335,-0.2767388232014806,20.431375139493355,,,,
2025-03-26,86909.17,0.3714682811951794,120.65505731911855,0.1857341405975921,20.655057319118555,,,,
2025-03-27,87232.01,-3.218577675786664,118.71336894932818,-1.6092888378933266,18.713368949328185,,,,
2025-03-28,84424.38,-2.1034682161716924,117.4648199572303,-1.0517341080858496,17.464819957230304,,,,
2025-03-29,82648.54,-0.3128306924719884,117.2810869523887,-0.1564153462360029,17.281086952388705,,,,
2025-03-30,82389.99,0.1942226234036313,117.39498015430632,0.0971113117018223,17.394980154306324,-0.4102140918040841,,-0.6153260637783492,
2025-03-31,82550.01,3.159696770478891,119.2496428526263,1.5798483852394405,19.24964285262629,,0.012932066040283694,,0.007335655980374773
2025-04-01,85158.34,-3.1025146803002537,117.39977401477212,-1.551257340150125,17.39977401477212,,,,
2025-04-02,82516.29,0.8444393222235306,117.89545894276328,0.4222196611117655,17.89545894276327,,,,
2025-04-03,83213.09,0.8133095406023246,118.37488645052248,0.4066547703011645,18.374886450522467,,,,
2025-04-04,83889.87,-0.4194546969735322,118.12662193989556,-0.209727348486774,18.12662193989556,,,,
2025-04-05,83537.99,-6.114571346521511,114.51515365102024,-3.0572856732607607,14.515153651020226,,,,
2025-04-06,78430.0,0.934897360703819,115.0504532255649,0.4674486803519188,15.050453225564894,-0.2774426949847672,,-0.17960919940674916,
2025-04-07,79163.24,-3.588559538492875,112.98612621891225,-1.794279769246438,12.986126218912249,,,,
2025-04-08,76322.42,8.245021580814658,117.64399146395016,4.122510790407338,17.643991463950158,,,,
2025-04-09,82615.22,-3.640878763017272,115.50235391336176,-1.8204393815086293,15.502353913361755,,,,
2025-04-10,79607.3,4.79420857132448,118.27106578905972,2.397104285662238,18.27106578905972,,,,
2025-04-11,83423.84,,,,,0.7262239813286271,-0.061705132481830204,0.24133818974810642,-0.02870227124336623
